Sample,ADC_0,ADC_1,ADC_2,Timestamp,Acceleration
470,586.8421,529.5652,660.5263,2380.4914,1030.1058
471,585.0877,526.0869,662.2807,2385.6108,1028.4506
472,585.0877,527.8261,659.6491,2390.7236,1027.6502
473,585.0877,526.0869,658.7719,2395.8566,1026.1947
474,586.8421,525.2174,662.2807,2400.9824,1029.0057
475,590.3508,530.4347,667.5438,2406.1098,1037.0583
476,583.3333,526.0869,665.7894,2411.2365,1029.7188
477,583.3333,528.6956,663.1578,2416.3537,1029.3566
478,585.0877,522.6087,664.0350,2421.4729,1027.8083
479,583.3333,528.6956,661.4035,2426.5878,1028.2272
480,586.8421,522.6087,665.7894,2431.7075,1029.9412
481,585.0877,526.0869,660.5263,2436.8474,1027.3217
482,590.3508,526.0869,658.7719,2441.9726,1029.2045
483,586.8421,529.5652,662.2807,2447.1010,1031.2316
484,586.8421,528.6956,663.1578,2452.2307,1031.3492
