Sample,ADC_0,ADC_1,ADC_2,Timestamp,Acceleration
273,575.4385,531.3043,612.2807,1364.6430,994.1335
274,575.4385,533.0434,622.8070,1369.6716,1001.5755
275,574.5614,528.6956,626.3157,1374.7888,1000.9552
276,575.4385,526.0869,623.6842,1379.9101,998.4382
277,573.6842,526.9565,625.4385,1384.9501,998.9845
278,572.8070,524.3478,633.3333,1389.9976,1002.0776
279,571.0526,520.0000,633.3333,1395.1250,998.8053
280,575.4385,528.6956,632.4561,1400.1417,1005.3106
281,580.7017,526.9565,636.8421,1405.2707,1010.1809
282,578.0701,528.6956,627.1929,1410.4040,1003.5214
283,580.7017,528.6956,632.4561,1415.5184,1008.3325
284,579.8245,532.1738,631.5789,1420.6397,1009.1072
285,571.0526,533.9130,629.8245,1425.7563,1003.9139
286,572.8070,531.3043,626.3157,1430.8778,1001.3309
287,573.6842,530.4347,627.1929,1436.0112,1001.9209
288,571.0526,530.4347,626.3157,1441.1385,999.8667
289,568.4210,533.9130,626.3157,1446.1748,1000.2185
290,565.7894,529.5652,622.8070,1451.3168,994.2060
291,564.0350,527.8261,629.8245,1456.3470,996.7020
292,562.2807,529.5652,629.8245,1461.3756,996.6333
293,557.8947,525.2174,634.2105,1466.4047,994.6470
294,551.7543,526.0869,633.3333,1471.4366,991.1162
295,554.3859,524.3478,629.8245,1476.4609,989.4258
296,556.1403,527.8261,627.1929,1481.4895,990.5874
297,557.0175,523.4782,628.9473,1486.5191,989.8852
298,558.7719,529.5652,625.4385,1491.5477,991.8865
299,557.0175,530.4347,624.5614,1496.5795,990.8110
300,553.5087,533.9130,622.8070,1501.6076,989.6078
301,557.0175,531.3043,625.4385,1506.6411,991.8297
302,558.7719,532.1738,623.6842,1511.6676,992.1779
303,563.1578,532.1738,621.9298,1516.6961,993.5554
304,559.6491,530.4347,614.0350,1521.7260,985.7014
305,558.7719,531.3043,622.8070,1526.7551,991.1604
306,554.3859,531.3043,618.4210,1531.7874,985.9375
307,557.0175,529.5652,621.9298,1536.8188,988.6882
308,560.5263,528.6956,621.9298,1541.8571,990.2047
309,560.5263,528.6956,627.1929,1546.9013,993.5189
310,560.5263,525.2174,631.5789,1551.9431,994.4520
311,561.4035,519.1304,628.9473,1556.9868,990.0733
312,553.5087,519.1304,630.7017,1562.0230,986.7386
313,553.5087,522.6087,632.4561,1567.0587,989.6931
314,565.7894,516.5217,635.0877,1572.0998,995.1124
315,564.9122,520.0000,637.7192,1577.1328,998.1041
316,565.7894,516.5217,635.9649,1582.1538,995.6725
317,572.8070,516.5217,639.4736,1587.1959,1001.9127
318,572.8070,517.3912,635.9649,1592.3276,1000.1264
319,577.1929,518.2608,633.3333,1597.4462,1001.4275
320,582.4561,519.1304,636.8421,1602.5628,1007.1342
321,577.1929,524.3478,632.4561,1607.6799,1004.0383
322,581.5789,525.2174,631.5789,1612.7943,1006.4687
323,580.7017,527.8261,631.5789,1617.9282,1007.3265
324,575.4385,533.9130,627.1929,1623.0642,1004.7705
325,578.9473,529.5652,632.4561,1628.1948,1007.7798
326,588.5964,523.4782,646.4912,1633.3265,1019.0319
327,589.4736,531.3043,635.0877,1638.4431,1016.4152
328,575.4385,537.3912,621.0526,1643.5601,1002.8087
329,578.9473,538.2608,619.2982,1648.6766,1004.2086
330,577.1929,540.8695,621.9298,1653.7952,1006.2247
331,580.7017,542.6087,628.0701,1658.9291,1012.9713
332,564.9122,543.4782,629.8245,1664.0618,1005.5712
333,590.3508,530.4347,635.0877,1669.1932,1016.4701
334,580.7017,534.7825,633.3333,1674.3216,1012.0859
335,586.8421,532.1738,630.7017,1679.4385,1012.6092
336,588.5964,525.2174,633.3333,1684.5596,1011.6373
337,593.8596,526.0869,639.4736,1689.6809,1019.0011
338,560.5263,540.0000,638.5964,1694.7913,1006.7746
339,559.6491,543.4782,627.1929,1699.8953,1000.9729
340,589.4736,516.5217,639.4736,1705.0314,1011.5337
341,577.1929,522.6087,635.0877,1710.1586,1004.7925
342,581.5789,516.5217,632.4561,1715.2974,1002.5115
343,578.0701,520.0000,630.7017,1720.4166,1001.1742
344,576.3157,522.6087,627.1929,1725.5124,999.3151
345,574.5614,526.0869,624.5614,1730.5416,998.4814
346,575.4385,524.3478,628.0701,1735.5688,1000.2711
347,582.4561,526.0869,624.5614,1740.6828,1003.0451
348,578.9473,524.3478,621.0526,1745.7961,997.9113
349,578.0701,524.3478,619.2982,1750.8367,996.3112
350,571.0526,529.5652,617.5438,1755.8746,993.9320
351,580.7017,524.3478,619.2982,1760.9151,997.8403
352,584.2105,524.3478,613.1578,1765.9584,996.0949
353,578.9473,524.3478,624.5614,1770.9941,1000.0988
354,585.9649,515.6521,626.3157,1776.1247,1000.7614
355,585.9649,515.6521,623.6842,1781.2580,999.1166
356,585.0877,510.4347,621.0526,1786.3133,994.2723
357,578.0701,523.4782,624.5614,1791.3370,999.1354
358,581.5789,513.9130,621.0526,1796.3623,994.0055
359,579.8245,518.2608,617.5438,1801.3828,993.0515
360,571.0526,514.7825,609.6491,1806.4091,981.2105
361,571.0526,516.5217,614.9122,1811.4356,985.3999
362,569.2982,519.1304,612.2807,1816.4637,984.1160
363,570.1754,516.5217,614.0350,1821.4885,984.3443
364,568.4210,516.5217,614.9122,1826.5128,983.8771
365,568.4210,515.6521,613.1578,1831.5468,982.3249
366,564.9122,514.7825,614.0350,1836.5776,980.3908
367,563.1578,513.0434,617.5438,1841.6057,980.6736
368,566.6666,514.7825,616.6666,1846.6317,983.0513
369,571.9298,514.7825,625.4385,1851.6602,991.6038
370,576.3157,514.7825,623.6842,1856.6948,993.0372
371,574.5614,516.5217,624.5614,1861.7208,993.4749
372,574.5614,514.7825,623.6842,1866.7521,992.0201
373,569.2982,514.7825,618.4210,1871.7797,985.6704
374,558.7719,514.7825,614.0350,1876.8123,976.8655
375,580.7017,506.9565,627.1929,1881.8527,993.7758
376,596.4912,489.5652,642.9824,1886.8997,1004.4412
377,578.9473,504.3478,635.9649,1892.0357,996.9945
378,571.0526,504.3478,627.1929,1897.0773,986.8327
379,567.5438,508.6956,616.6666,1902.1108,980.3851
380,566.6666,505.2173,619.2982,1907.1524,979.7377
381,566.6666,506.0869,627.1929,1912.1951,985.1934
382,568.4210,507.8260,640.3508,1917.2308,995.5094
383,575.4385,508.6956,632.4561,1922.2740,994.9379
384,571.9298,506.9565,628.0701,1927.3195,989.2324
385,571.9298,501.7391,631.5789,1932.3513,988.8062
386,567.5438,506.0869,635.0877,1937.3869,990.7403
387,575.4385,503.4782,631.5789,1942.4117,991.7216
388,581.5789,504.3478,636.8421,1947.4473,999.0839
389,584.2105,506.9565,627.1929,1952.4754,995.8302
390,581.5789,516.5217,622.8070,1957.5090,996.4523
391,589.4736,518.2608,620.1754,1962.5424,1000.3455
392,587.7192,516.5217,619.2982,1967.6590,997.8671
393,590.3508,522.6087,616.6666,1972.6931,1000.9554
394,592.1052,525.2174,618.4210,1977.8155,1004.4334
395,592.9824,522.6087,618.4210,1982.9467,1003.5899
396,592.1052,526.9565,618.4210,1988.0822,1005.3439
397,591.2280,527.8261,617.5438,1993.2095,1004.7445
398,587.7192,524.3478,615.7894,1998.3435,999.7756
399,591.2280,526.0869,614.0350,2003.3764,1001.6772
400,588.5964,526.9565,612.2807,2008.4865,999.5082
401,588.5964,530.4347,612.2807,2013.5200,1001.3463
402,591.2280,527.8261,614.9122,2018.6397,1003.1292
403,582.4561,527.8261,614.9122,2023.7628,997.9843
404,581.5789,524.3478,609.6491,2028.7995,992.3944
405,584.2105,521.7391,621.9298,2033.8411,1000.1551
406,573.6842,520.8695,626.3157,2038.9735,996.3383
407,575.4385,518.2608,621.9298,2044.0200,993.2374
408,574.5614,514.7825,627.1929,2049.0561,994.2298
409,576.3157,510.4347,626.3157,2054.0917,992.4490
410,565.7894,523.4782,616.6666,2059.1308,987.1296
411,575.4385,514.7825,627.1929,2064.1723,994.7369
412,577.1929,507.8260,626.3157,2069.2138,991.6201
413,569.2982,513.0434,618.4210,2074.2561,984.7632
414,564.9122,514.7825,612.2807,2079.3059,979.2929
415,566.6666,517.3912,614.9122,2084.3359,983.3218
416,565.7894,518.2608,615.7894,2089.3674,983.8235
417,568.4210,516.5217,614.9122,2094.3991,983.8771
418,571.9298,517.3912,611.4035,2099.4331,984.1807
419,566.6666,517.3912,609.6491,2104.4633,980.0392
420,567.5438,516.5217,608.7719,2109.4909,979.5427
421,569.2982,520.0000,609.6491,2114.5234,982.9407
422,575.4385,525.2174,616.6666,2119.5363,993.6099
423,577.1929,525.2174,615.7894,2124.5698,994.0833
424,576.3157,521.7391,617.5438,2129.5974,992.8303
425,578.9473,526.0869,614.9122,2134.6308,995.0199
426,579.8245,520.8695,618.4210,2139.6557,994.9604
427,583.3333,526.9565,613.1578,2144.6940,996.9571
428,579.8245,529.5652,618.4210,2149.7292,999.5401
429,583.3333,527.8261,619.2982,2154.7622,1001.2034
430,582.4561,529.5652,617.5438,2159.8847,1000.5273
431,585.0877,528.6956,616.6666,2165.0192,1001.0617
432,579.8245,524.3478,621.9298,2170.1376,998.9664
433,577.1929,526.9565,616.6666,2175.1826,995.5464
434,579.8245,530.4347,621.0526,2180.2268,1001.6306
435,584.2105,527.8261,622.8070,2185.3574,1003.8878
436,579.8245,528.6956,622.8070,2190.4826,1001.8004
437,578.0701,526.9565,623.6842,2195.6083,1000.4151
438,578.0701,528.6956,620.1754,2200.7292,999.1505
439,580.7017,524.3478,618.4210,2205.7541,997.2962
440,578.9473,528.6956,621.0526,2210.7854,1000.2027
441,579.8245,524.3478,620.1754,2215.9030,997.8751
442,582.4561,530.4347,619.2982,2220.9494,1002.0710
443,581.5789,529.5652,620.1754,2226.0805,1001.6441
444,585.0877,530.4347,621.0526,2231.2080,1004.6865
445,587.7192,530.4347,624.5614,2236.3342,1008.3907
446,587.7192,531.3043,621.9298,2241.4555,1007.2213
447,581.5789,528.6956,621.9298,2246.5786,1002.2723
448,586.8421,529.5652,625.4385,2251.7004,1007.9664
449,585.0877,527.8261,619.2982,2256.8251,1002.2266
450,583.3333,532.1738,621.9298,2261.9562,1005.1286
451,584.2105,530.4347,624.5614,2267.0898,1006.3497
452,579.8245,523.4782,621.9298,2272.2194,998.5102
453,577.1929,525.2174,626.3157,2277.2658,1000.6380
454,582.4561,521.7391,622.8070,2282.3947,999.6776
455,579.8245,516.5217,621.9298,2287.4304,994.8808
456,569.2982,518.2608,624.5614,2292.4655,991.3484
457,575.4385,516.5217,623.6842,2297.4941,993.4315
458,573.6842,513.0434,618.4210,2302.5270,987.3052
459,565.7894,508.6956,619.2982,2307.5539,981.0297
460,567.5438,506.9565,621.0526,2312.5827,982.2511
461,564.0350,512.1738,613.1578,2317.6135,977.9674
462,575.4385,516.5217,615.7894,2322.6372,988.4943
463,572.8070,514.7825,614.0350,2327.6696,984.9609
464,571.0526,514.7825,618.4210,2332.6997,986.6847
465,576.3157,515.6521,617.5438,2337.7292,989.6451
466,578.9473,515.6521,615.7894,2342.7629,990.0878
467,579.8245,518.2608,620.1754,2347.7963,994.6901
468,576.3157,517.3912,621.0526,2352.8408,992.7436
469,580.7017,519.1304,618.4210,2357.8791,994.5630
470,580.7017,520.0000,622.8070,2362.9213,997.7490
471,585.9649,516.5217,625.4385,2367.9499,1000.6612
472,583.3333,513.9130,631.5789,2373.0856,1001.6367
473,578.0701,514.7825,625.4385,2378.2170,995.1581
474,584.2105,506.0869,633.3333,2383.2531,999.2682
475,578.9473,509.5652,632.4561,2388.3012,997.4154
476,575.4385,506.9565,634.2105,2393.3337,995.1670
477,580.7017,507.8260,633.3333,2398.3666,998.1046
478,582.4561,509.5652,635.0877,2403.4001,1001.1234
479,579.8245,511.3043,632.4561,2408.5166,998.8140
480,583.3333,509.5652,628.0701,2413.5517,997.1994
481,581.5789,513.9130,621.0526,2418.5776,994.0055
482,585.0877,517.3912,626.3157,2423.5996,1001.1457
483,583.3333,517.3912,627.1929,2428.7133,1000.6710
484,592.1052,515.6521,626.3157,2433.8337,1004.3690
485,591.2280,517.3912,631.5789,2438.9638,1008.0358
486,591.2280,523.4782,627.1929,2444.0927,1008.4400
487,593.8596,527.8261,627.1929,2449.2211,1012.2453
488,593.8596,528.6956,629.8245,2454.3540,1014.3309
489,594.7368,530.4347,625.4385,2459.4780,1013.0382
490,600.0000,528.6956,629.8245,2464.5966,1017.9381
