Sample,ADC_0,ADC_1,ADC_2,Timestamp,Acceleration
403,764.9122,604.3478,643.8596,2037.4067,1168.2817
404,771.0526,606.0869,647.3684,2042.5308,1175.1380
405,765.7894,604.3478,652.6315,2047.6430,1173.7111
406,774.5614,608.6956,650.0000,2052.7683,1180.2354
407,771.0526,603.4782,649.1228,2057.8708,1174.7631
408,781.5789,597.3912,653.5087,2063.0014,1181.0231
409,778.0701,605.2174,648.2456,2068.1210,1179.7896
410,783.3333,599.1304,651.7543,2073.2475,1182.0965
411,777.1929,596.5217,657.8947,2078.3754,1180.1240
412,771.0526,595.6521,664.0350,2083.4951,1179.0954
413,773.6842,595.6521,670.1754,2088.6074,1184.2819
414,770.1754,586.9565,662.2807,2093.7309,1173.1597
415,764.0350,592.1738,662.2807,2098.8525,1171.7658
416,764.9122,591.3043,666.6666,2103.9802,1174.3833
417,765.7894,592.1738,666.6666,2109.1184,1175.3927
418,763.1578,596.5217,667.5438,2114.2502,1176.3770
419,757.0175,595.6521,670.1754,2119.3806,1173.4615
420,742.9824,593.9130,667.5438,2124.4987,1162.0544
421,736.8421,598.2608,674.5614,2129.6218,1164.4249
422,748.2456,591.3043,669.2982,2134.7443,1165.1062
423,762.2807,597.3912,666.6666,2139.8647,1175.7519
424,742.1052,601.7391,678.0701,2144.9995,1171.5755
425,740.3508,601.7391,674.5614,2150.1313,1168.4359
426,733.3333,596.5217,670.1754,2155.2656,1158.7713
427,725.4385,598.2608,670.1754,2160.3994,1154.6914
428,722.8070,598.2608,666.6666,2165.5202,1151.0041
429,724.5614,595.6521,662.2807,2170.6362,1148.2188
430,716.6666,595.6521,655.2631,2175.7592,1139.2025
431,703.5087,594.7825,655.2631,2180.8833,1130.5135
432,704.3859,592.1738,650.0000,2186.0178,1126.6452
433,692.9824,591.3043,652.6315,2191.1257,1120.6219
434,681.5789,582.6087,651.7543,2196.2607,1108.4974
435,675.4385,580.0000,650.8771,2201.3974,1102.8410
436,674.5614,576.5217,638.5964,2206.5019,1093.2592
437,676.3157,580.8695,630.7017,2211.6210,1092.0610
438,668.4210,580.0000,636.8421,2216.7414,1090.3002
439,673.6842,580.0000,626.3157,2221.8449,1087.4382
440,671.9298,584.3478,627.1929,2226.9599,1089.1845
441,669.2982,583.4782,615.7894,2232.0922,1080.5571
442,672.8070,589.5652,614.9122,2237.2250,1085.5291
443,699.1228,587.8261,614.9122,2242.3610,1101.1037
444,697.3684,588.6956,610.5263,2247.4809,1098.0107
445,694.7368,586.0869,607.0175,2252.5974,1092.9901
446,721.0526,596.5217,621.0526,2257.7106,1123.1479
447,724.5614,593.0434,615.7894,2262.8217,1120.6634
448,725.4385,594.7825,608.7719,2267.9533,1118.3160
449,738.5964,596.5217,610.5263,2273.0878,1128.7626
450,742.9824,598.2608,607.0175,2278.2189,1130.6676
451,753.5087,596.5217,607.8947,2283.3469,1137.1673
452,765.7894,595.6521,613.1578,2288.4694,1147.6922
453,768.4210,596.5217,626.3157,2293.5935,1156.9704
454,771.9298,606.0869,636.8421,2298.7172,1169.9508
455,746.4912,592.1738,620.1754,2303.8400,1136.8978
456,779.8245,613.9130,642.9824,2308.9738,1182.5573
457,824.5614,670.4347,653.5087,2314.1142,1247.5808
458,882.4561,667.8261,607.8947,2319.2495,1262.6386
459,835.0877,646.0869,634.2105,2324.3881,1231.6748
460,834.2105,636.5217,655.2631,2329.5019,1237.1082
461,813.1578,621.7391,665.7894,2334.6210,1221.0900
462,804.3859,616.5217,678.9473,2339.7429,1219.8792
463,807.0175,613.9130,695.6140,2344.8681,1229.6524
464,782.4561,615.6521,706.1403,2350.0026,1220.6143
465,719.2982,611.3043,705.2631,2355.1301,1178.3374
466,770.1754,588.6956,688.5964,2360.2590,1189.0743
467,803.5087,578.2608,683.3333,2365.3874,1202.8950
468,747.3684,591.3043,679.8245,2370.5092,1170.6245
